Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
Ultimaker,1.0,1.6428571428571428,1.0825688073394497,1.0,1.2647058823529411,1.27,1.3813559322033897,1.0849056603773586,1.625,1.0,1.2673267326732673,2.1999999999999997,1.4468085106382977,1.0,1.2
influxdata,1.6689189189189189,2.2857142857142856,1.3302752293577982,1.8639999999999999,1.7058823529411766,1.72,2.3728813559322033,1.509433962264151,1.625,1.6176470588235294,1.8019801980198018,1.8399999999999999,1.4468085106382977,1.8120300751879699,1.5333333333333332
zephyrproject-rtos,1.9729729729729728,2.3775510204081636,4.798165137614679,2.7279999999999998,3.2941176470588234,3.25,3.593220338983051,4.650943396226415,2.4375,3.2941176470588234,3.405940594059406,3.5199999999999996,3.0425531914893615,3.43609022556391,3.7333333333333334
Automattic,1.304054054054054,1.4591836734693877,1.6605504587155964,1.432,1.7058823529411766,1.4500000000000002,1.7627118644067798,2.0188679245283017,1.625,1.8823529411764706,1.5346534653465347,1.24,1.0,1.2706766917293233,1.3333333333333335
qmk,4.405405405405405,2.928571428571429,4.055045871559633,3.304,2.588235294117647,2.8,5.0423728813559325,4.650943396226415,2.4375,2.9411764705882355,3.3168316831683167,2.92,2.4042553191489358,2.3533834586466167,2.533333333333333
mrdoob,2.277027027027027,2.4693877551020407,2.0733944954128445,1.3599999999999999,2.058823529411765,2.35,1.228813559322034,2.358490566037736,1.25,1.7941176470588236,2.1584158415841586,1.48,1.4468085106382977,1.3383458646616542,1.6666666666666665
termux,1.0608108108108107,1.6428571428571428,1.3302752293577982,1.432,1.5294117647058822,1.27,1.457627118644068,1.2547169811320755,1.25,1.6176470588235294,1.2673267326732673,1.6,1.127659574468085,1.0676691729323307,1.0666666666666667
rapid7,1.2432432432432432,1.3673469387755102,1.1651376146788992,1.3599999999999999,1.6176470588235294,1.09,1.076271186440678,1.169811320754717,1.375,1.4411764705882353,1.3564356435643563,1.24,1.0638297872340425,1.4736842105263157,1.4
ccxt,1.5472972972972974,1.3673469387755102,1.2477064220183487,1.504,1.5294117647058822,1.27,1.3813559322033897,1.6792452830188678,1.375,1.0,1.1782178217821784,1.6,1.3191489361702127,1.1353383458646615,1.0
JuliaLang,1.4864864864864864,2.0102040816326534,1.4954128440366974,1.8639999999999999,2.764705882352941,1.4500000000000002,1.228813559322034,2.1037735849056602,1.375,1.1764705882352942,1.6237623762376239,2.1999999999999997,1.4468085106382977,1.744360902255639,1.6666666666666665
jitsi,1.4864864864864864,1.2755102040816326,1.5779816513761469,1.1440000000000001,1.088235294117647,1.09,1.305084745762712,1.3396226415094339,1.125,1.1764705882352942,1.5346534653465347,1.0,1.1914893617021276,1.4736842105263157,1.2666666666666666
WordPress,1.2432432432432432,1.5510204081632653,2.486238532110092,1.936,2.058823529411765,2.62,1.5338983050847457,1.5943396226415094,1.5,1.9705882352941178,1.9801980198019802,1.8399999999999999,1.4468085106382977,1.5413533834586466,1.6666666666666665
istio,1.4864864864864864,2.1020408163265305,1.5779816513761469,1.6480000000000001,1.8823529411764706,1.72,1.9152542372881356,1.509433962264151,1.75,1.4411764705882353,1.9801980198019802,1.6,1.3829787234042552,1.5413533834586466,1.8
qbittorrent,1.0,1.183673469387755,1.0825688073394497,1.1440000000000001,1.088235294117647,1.4500000000000002,1.152542372881356,1.169811320754717,1.0625,1.3529411764705883,1.0,1.6,1.127659574468085,1.1353383458646615,1.0666666666666667
yt-dlp,1.7905405405405406,2.0102040816326534,2.0733944954128445,1.6480000000000001,2.323529411764706,2.44,2.1440677966101696,2.188679245283019,1.625,2.411764705882353,2.3366336633663365,2.44,1.3829787234042552,2.3533834586466167,1.6
DefinitelyTyped,10.0,10.0,10.000000000000002,10.0,10.000000000000002,10.0,8.932203389830509,9.999999999999998,7.625,9.73529411764706,9.732673267326733,9.280000000000001,5.978723404255319,8.240601503759398,7.933333333333334
mastodon,1.0608108108108107,1.5510204081632653,1.0,1.288,1.2647058823529411,1.0,1.0,1.4245283018867925,1.0,1.3529411764705883,5.366336633663366,4.6,1.8936170212765957,1.744360902255639,1.8
grpc,1.1824324324324325,1.3673469387755102,1.2477064220183487,1.216,1.5294117647058822,1.3599999999999999,1.3813559322033897,1.3396226415094339,1.375,1.5294117647058822,1.5346534653465347,1.24,1.9574468085106382,1.3383458646616542,1.4666666666666668
elastic,1.2432432432432432,1.3673469387755102,2.3211009174311927,1.504,2.6764705882352944,1.4500000000000002,2.0677966101694913,2.358490566037736,1.8125,1.8823529411764706,1.891089108910891,1.72,1.6382978723404253,1.6090225563909772,1.3333333333333335
sveltejs,2.52027027027027,3.112244897959184,1.6605504587155964,1.7919999999999998,2.1470588235294117,1.3599999999999999,1.9915254237288136,2.443396226415094,2.0625,2.1470588235294117,2.0693069306930694,1.96,2.4680851063829787,1.8796992481203008,1.4666666666666668
Azure,1.304054054054054,1.2755102040816326,1.5779816513761469,1.072,1.7058823529411766,1.27,1.5338983050847457,1.509433962264151,1.125,2.235294117647059,1.3564356435643563,1.6,1.3829787234042552,1.6090225563909772,1.7333333333333334
MicrosoftDocs,8.236486486486486,9.63265306122449,9.256880733944955,7.911999999999999,7.794117647058824,8.83,10.0,9.660377358490566,10.0,10.000000000000002,10.0,9.88,10.0,10.0,10.0
ArduPilot,1.304054054054054,1.3673469387755102,1.2477064220183487,1.3599999999999999,1.2647058823529411,1.27,1.152542372881356,1.3396226415094339,1.3125,1.3529411764705883,1.1782178217821784,1.48,1.3829787234042552,1.1353383458646615,1.4
systemd,1.9121621621621623,2.0102040816326534,1.8256880733944956,1.6480000000000001,2.5,1.9900000000000002,2.0677966101694913,3.462264150943396,1.875,2.1470588235294117,2.4257425742574257,2.92,2.212765957446808,1.6090225563909772,1.8
ppy,1.0,1.0918367346938775,1.4128440366972477,1.3599999999999999,1.1764705882352942,1.1800000000000002,1.8389830508474576,1.6792452830188678,1.75,1.5294117647058822,1.4455445544554455,1.12,1.4468085106382977,1.2030075187969924,1.1333333333333333
o3de,1.2432432432432432,1.2755102040816326,1.0825688073394497,1.3599999999999999,1.2647058823529411,1.81,1.228813559322034,1.509433962264151,1.1875,1.2647058823529411,1.1782178217821784,1.24,1.2553191489361701,1.2706766917293233,1.2
helix-editor,1.8513513513513513,1.6428571428571428,1.8256880733944956,4.6,2.588235294117647,3.43,2.3728813559322033,2.69811320754717,2.9375,4.794117647058824,3.495049504950495,4.24,3.553191489361702,2.2857142857142856,2.9333333333333336
cloudflare,2.641891891891892,2.1020408163265305,2.7339449541284404,2.7279999999999998,4.176470588235294,2.98,2.7542372881355934,2.783018867924528,3.0625,3.558823529411765,3.405940594059406,2.08,2.595744680851064,2.6917293233082704,3.0666666666666664
bitnami,3.25,4.76530612244898,4.302752293577982,3.7359999999999998,4.088235294117648,3.79,3.1355932203389836,4.056603773584905,2.5,3.1176470588235294,3.8514851485148514,2.8,3.680851063829787,2.7593984962406015,3.0666666666666664
appsmithorg,1.1824324324324325,1.5510204081632653,1.2477064220183487,1.1440000000000001,1.2647058823529411,1.1800000000000002,1.152542372881356,1.3396226415094339,1.375,1.7058823529411766,1.2673267326732673,1.8399999999999999,1.3829787234042552,1.1353383458646615,1.2666666666666666
go-gitea,1.6689189189189189,2.1020408163265305,1.908256880733945,1.504,2.5,2.17,2.0677966101694913,2.2735849056603774,1.8125,2.323529411764706,1.891089108910891,1.96,1.8297872340425532,2.1503759398496243,2.1333333333333333
Homebrew,1.5472972972972974,1.5510204081632653,1.4128440366972477,1.576,1.6176470588235294,1.27,1.6864406779661016,1.4245283018867925,1.875,1.2647058823529411,1.5346534653465347,1.12,1.3829787234042552,1.1353383458646615,3.7333333333333334
tachiyomiorg,1.5472972972972974,1.3673469387755102,1.3302752293577982,1.6480000000000001,1.7941176470588236,1.63,1.7627118644067798,1.6792452830188678,1.25,1.7058823529411766,1.4455445544554455,1.8399999999999999,1.6382978723404253,1.5413533834586466,1.3333333333333335
mlflow,1.1216216216216215,1.6428571428571428,1.6605504587155964,2.8,3.1176470588235294,2.62,2.1440677966101696,2.358490566037736,1.75,2.235294117647059,1.6237623762376239,2.92,1.6382978723404253,1.3383458646616542,1.8666666666666667
zulip,1.304054054054054,1.5510204081632653,1.5779816513761469,1.504,1.088235294117647,1.09,1.457627118644068,1.509433962264151,1.375,1.5294117647058822,1.5346534653465347,1.96,1.3191489361702127,1.2706766917293233,1.4
trinodb,1.7297297297297298,1.4591836734693877,1.5779816513761469,1.576,1.4411764705882353,1.63,1.3813559322033897,1.9339622641509435,1.625,1.6176470588235294,1.3564356435643563,1.6,1.3829787234042552,1.4736842105263157,1.5333333333333332
ray-project,1.9121621621621623,1.5510204081632653,2.0733944954128445,2.08,2.6764705882352944,2.53,2.2203389830508478,1.7641509433962264,1.75,1.7058823529411766,1.891089108910891,1.8399999999999999,1.9574468085106382,1.3383458646616542,1.8666666666666667
grafana,2.0337837837837838,1.3673469387755102,1.9908256880733946,1.8639999999999999,3.0294117647058822,2.53,1.228813559322034,2.0188679245283017,2.625,2.5,3.1386138613861383,2.1999999999999997,3.808510638297872,2.421052631578947,2.1333333333333333
open-telemetry,2.2162162162162162,2.4693877551020407,1.908256880733945,2.152,1.7941176470588236,2.35,2.4491525423728815,2.443396226415094,2.625,1.6176470588235294,2.693069306930693,2.56,1.5744680851063828,2.421052631578947,2.2
getsentry,1.1824324324324325,1.3673469387755102,1.2477064220183487,1.576,1.5294117647058822,1.9900000000000002,1.9152542372881356,1.169811320754717,1.5625,1.5294117647058822,1.4455445544554455,1.24,1.127659574468085,1.1353383458646615,1.4666666666666668
CleverRaven,2.3378378378378377,3.2040816326530615,2.486238532110092,2.512,2.588235294117647,2.89,2.3728813559322033,3.122641509433962,2.375,2.411764705882353,1.891089108910891,2.32,1.8936170212765957,1.744360902255639,3.4000000000000004
quarkusio,1.5472972972972974,2.1020408163265305,1.908256880733945,1.8639999999999999,2.588235294117647,2.62,2.1440677966101696,1.9339622641509435,1.9375,1.6176470588235294,1.6237623762376239,2.08,2.2765957446808507,1.6766917293233081,2.0666666666666664
SerenityOS,3.1283783783783785,4.581632653061225,3.477064220183486,2.512,2.058823529411765,2.17,1.6864406779661016,2.5283018867924527,1.75,3.2058823529411766,2.871287128712871,5.319999999999999,1.702127659574468,1.6090225563909772,1.4
open-mmlab,1.364864864864865,1.9183673469387756,1.908256880733945,1.6480000000000001,1.6176470588235294,1.1800000000000002,1.076271186440678,2.0188679245283017,1.6875,2.058823529411765,1.9801980198019802,2.08,1.5744680851063828,1.2030075187969924,1.6666666666666665
expo,1.8513513513513513,2.6530612244897958,1.2477064220183487,2.08,2.1470588235294117,2.17,1.7627118644067798,2.443396226415094,1.9375,2.411764705882353,2.603960396039604,2.32,2.0212765957446805,2.2180451127819545,2.4
conda-forge,3.4932432432432434,4.030612244897959,4.71559633027523,5.103999999999999,4.0,3.97,3.8220338983050848,4.566037735849057,3.6875,4.970588235294119,4.920792079207921,4.4799999999999995,2.851063829787234,3.571428571428571,5.0
