Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
Ultimaker,1.9434778689263497,1.7176540942292085,1.5735253936677611,1.6426987086784066,1.8181019203445192,1.8456774028504102,1.8586319738957902,1.8271844660194174,1.829379296988477,1.8452990506767042,1.682889434236321,1.8298400520404843,1.8101809689548527,1.772063705657905,2.007727779356164
influxdata,1.5080681510862708,1.4711887574217248,1.4243414903051077,1.280900809575403,1.2089528189954444,1.235638488898947,1.3273981362195915,1.2742821731047305,1.329054212950795,1.1445573053610474,1.0201214215530376,1.0393460500889664,1.1100015328710675,1.128119549917225,1.1412636317940423
zephyrproject-rtos,3.1529342828810956,3.019734312929819,3.1609232317906195,2.96283207239213,2.936779504606776,3.239141236489578,3.3144259612762483,3.3140260276802307,3.363513120945096,3.162547396972129,3.0397396888988046,2.984866167945357,3.049290821709061,2.982187912214382,3.1480647769740147
Automattic,2.695077977102677,2.505873307419589,2.445936294130336,2.2262207569367263,2.2298114810528933,2.3935081099429825,2.3920239225901097,2.371039041520347,2.486989721811064,2.4103678281807865,2.2738440506761726,2.313443472937035,2.2882068113576732,2.2399231565994135,2.3043381340559916
qmk,2.6039394212566482,2.361624877194481,2.346969297509767,2.1108388242788916,2.0227482459095634,2.085433588004074,2.175451134536359,2.1231976864284237,2.1397999695666012,1.97308405524342,1.8497135343735018,1.835264124591042,1.8526234637475993,1.8323388546083905,1.9235439386323403
mrdoob,1.5758135761290903,1.4973303148092776,1.404539462646502,1.3180640871235196,1.2516222590048192,1.2745130836477772,1.2590579539791054,1.2589960751910763,1.31378217986139,1.1339293127785004,1.0,1.0860963896913922,1.080218749718222,1.0978823800207156,1.1804445221496165
termux,1.439240962769314,1.4051941395070693,1.3628646070512667,1.4412302198083244,1.426298905799118,1.307941693027466,1.3606161195377222,1.2780417269159265,1.3825063287637125,1.2952174033378538,1.2032648062618965,1.3389184380201657,1.3441656222104001,1.31786874651416,1.3735166204078064
rapid7,1.49454611015956,1.395583272820469,1.4201136064041415,1.3106146913987846,1.213742694341502,1.2849180150441044,1.3766115306132045,1.32728775046478,1.401554870035552,1.28081149151698,1.164559906204461,1.2178238659192224,1.2363551932770078,1.2813769841621148,1.2848875581878183
ccxt,1.6729469034526279,1.6173593609841528,1.5913860460657192,1.5253498007449395,1.5241178280039258,1.6555992305762317,1.7272834131066457,1.6993183226606072,1.7497821245279368,1.5964130525033904,1.5144419497700206,1.5862733656035357,1.618094190418654,1.5349867648751294,1.6193019647267084
JuliaLang,1.7153159650229874,1.6577677160309254,1.6445365865350046,1.4586400435245592,1.4675621438720357,1.4758817133945659,1.519681596343906,1.4126833298905184,1.55879871073054,1.4409371453876174,1.329247974329642,1.4018118506897277,1.4438202753757787,1.3981028178864523,1.3737133116244509
jitsi,1.5867213558099702,1.4637136388877023,1.4843946983678067,1.409465661633752,1.2584774934450482,1.2939946573260066,1.3644668666484865,1.2558149142739103,1.4052898781280694,1.2023885306246713,1.0403710050267954,1.0624198825262594,1.0,1.042108944111476,1.059125379723321
