Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
mrdoob,1.149074708704592,1.5309318715740017,1.1524769461719924,1.046228479025968,1.363754889178618,1.0648985578098265,2.2342857142857144,1.093689942344651,2.7927565392354126,1.4184514003294892,2.7668021256642703,2.430103922225947,1.5358139534883721,1.7527792482795128,2.565737051792829
termux,1.4986291980808772,2.0811276429130774,2.076024018871971,2.1111956625130794,3.0685416278636617,2.4750672207284286,3.944,2.641736066623959,5.75533199195171,3.275123558484349,3.315411065958112,2.2068387529332885,2.481860465116279,2.086289041821069,2.9840637450199203
rapid7,1.0904729266620974,1.1146436961628818,1.0656229894917435,1.2157329021211833,2.6704227975414416,1.3288926912735273,1.8765714285714286,1.7711402946828956,4.842655935613681,3.189456342668863,1.5148483901219132,2.858531679517265,1.9795348837209303,3.229751191106405,3.8804780876494025
ccxt,1.622001370801919,1.9646045418950666,1.9655264850954324,1.9339864929135357,3.257124231700503,4.125030554876559,4.421714285714286,3.8625880845611786,10.0,2.495881383855025,3.9174742106908407,2.9188736171639293,3.524186046511628,1.5860243515087347,4.525896414342629
JuliaLang,1.685743660041124,2.0223962411902896,2.003163199656873,1.8329687054123467,2.8053641273980254,2.554265460767539,2.475428571428571,2.6172325432415118,3.180281690140845,2.1416803953871497,3.6305095342294464,2.2098558498156216,2.724651162790698,2.1911064055055585,4.143426294820717
jitsi,1.213331048663468,1.2884886452623334,1.649474587175638,1.3732521639874442,1.772769603278078,3.0184551454412123,2.0354285714285716,1.1254003843689941,2.1227364185110664,1.8682042833607906,2.2238199437324164,2.5719074756956086,1.4897674418604652,1.2334568554790895,2.4223107569721116
WordPress,1.6127484578478408,1.6817541111981207,1.8622667810422477,1.7670503186530961,2.674613522071149,3.4221461745294555,2.9371428571428573,2.530749519538757,4.643460764587525,3.056013179571664,3.6361362925914347,2.4783774723432788,3.582790697674419,3.3965060878771838,3.9760956175298805
istio,1.1048663468128854,1.427564604541895,1.2871005790263779,1.4280414724626653,1.517973551871857,2.1703739916890736,1.7954285714285714,1.1254003843689941,1.5541247484909455,1.4678747940691927,1.8918412003751173,2.4482065035199465,1.2218604651162792,1.1048173636844891,1.6215139442231077
qbittorrent,1.0174777244688142,1.0192638997650745,1.147169204374866,1.0342433177970132,1.0184391879307133,1.0725983867025177,1.04,1.041800128122998,1.155734406438632,1.7298187808896208,1.1153485464207564,1.2745558162923232,2.109302325581395,1.93859184753838,3.0199203187250996
yt-dlp,1.3680603152844415,2.9611589663273294,1.533669311601973,2.3688766289356034,1.7685788787483703,4.045832314837448,1.4845714285714287,2.0363549007046764,3.086116700201207,1.7825370675453047,2.879337292904032,2.6533690915186057,3.892558139534884,4.187400741132874,4.430278884462151
