Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
grafana,1.5334112779926254,3.734698322805489,4.765708718947881,2.9017608897126967,3.827257240204429,3.6732479930570623,4.838827838827839,3.491499619385943,5.91074435836982,3.3181512227956023,5.047660311958405,5.574311926605505,2.600827300930714,2.925459825750242,5.716951788491446
open-telemetry,1.2395898911772643,1.6861250272271837,1.7912810521188505,1.840778498609824,1.8984667802385007,1.478411802994142,1.8113553113553114,1.929459528038569,1.679016503873358,1.6582903298182634,2.922443674176776,2.742201834862385,1.800413650465357,1.6708615682478218,2.119751166407465
getsentry,1.2509218454897024,1.9115661076018298,1.6860691670725765,1.4587581093605189,1.4216354344122657,1.7439791711868087,1.7124542124542126,1.8974879472215176,1.9063657797238127,1.339241642360332,2.0138648180242633,2.8660550458715592,2.1122026887280247,2.0019361084220715,2.8195956454121305
CleverRaven,1.3399586293731451,2.5506425615334347,3.4768631271310273,2.0709916589434663,2.6022146507666095,3.1772618789325238,2.842490842490842,2.8657701091093633,4.4648029639609295,3.6836437065290557,7.239168110918543,8.592201834862385,7.72440537745605,3.748789932236205,3.4354587869362363
quarkusio,1.2509218454897024,1.6449575255935527,1.914028251339503,1.997590361445783,2.1575809199318567,2.017357344326318,2.311355311355311,2.0550621669627,2.063994610980128,1.670406102759704,2.567590987868284,3.572018348623853,2.5403309203722855,1.8276863504356244,3.4354587869362363
SerenityOS,1.2727763288065475,2.10564147244609,1.9030686799805163,2.124374420759963,2.0425894378194207,2.335647645910176,2.0128205128205128,2.623699568637402,3.1158639272482316,1.9874354947273951,3.5541594454072785,4.013761467889908,3.1127197518097205,2.0847047434656343,3.0435458786936236
open-mmlab,2.6002338339778754,3.7248965367022437,3.7946906965416467,3.215384615384615,4.0342419080068135,8.943588630939468,2.749084249084249,3.146663283430602,5.055911081172112,2.787076508862463,3.862218370883882,4.6536697247706424,3.6153050672182006,2.494191674733785,6.5707620528771375
expo,1.5819767964745033,2.9407536484426053,2.648319532391622,1.7690454124189063,2.129982964224872,2.3024517248860925,1.8095238095238095,2.541486932250698,2.7248231727854497,1.5371326004038592,3.1369150779896016,2.337614678899082,2.661323681489142,1.8756050338818975,3.729393468118196
conda-forge,2.537908085259466,5.9989109126551945,5.905504140282513,4.870250231696015,3.2522998296422485,3.4682143632024305,3.9194139194139197,3.3704643491499624,3.2583361401145168,2.7224590531747817,3.133015597920277,4.331651376146789,5.211478800413651,3.944820909970958,4.541213063763609
alibaba,1.8393740444284559,7.07122631235025,1.6926449098879688,2.7749768303985167,1.5412265758091994,1.7908440008678674,2.3754578754578755,1.8678000507485413,2.1155271135062312,1.480592326677137,2.1503466204506063,2.948623853211009,4.364529472595657,2.868828654404646,3.32348367029549
argoproj,1.6224480618760682,4.589414071008495,3.406721870433512,3.2804448563484705,2.261839863713799,4.2883488826209595,3.3260073260073257,3.7472722659223554,5.756146850791512,3.679605115548575,5.870450606585788,8.955504587155962,5.532574974146846,4.9249757986447245,3.2534992223950234
azerothcore,1.9583595647090568,3.3720322369854063,3.165611300535801,2.281186283595922,2.312436115843271,5.180733347797788,2.833333333333333,2.9502664298401426,5.759178174469517,2.9869867623962305,5.453206239168111,6.821100917431192,3.9270941054808683,2.5987415295256535,3.0295489891135303
mdn,1.6718230056659773,2.71335221084731,3.213833414515343,2.6748841519925852,1.9965928449744461,2.001735734432632,1.7582417582417582,2.1372748033494036,2.733917143819468,1.7774287637424278,2.5090987868284227,3.2128440366972475,2.9638055842812823,2.250242013552759,3.6174183514774496
