Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
matplotlib,2.776365731075757,2.786477522824902,2.787827959294515,2.7731130855150834,2.76200885487416,2.7618474687578107,2.7478045917825593,2.737035799754172,2.722094552591224,2.720498946244561,2.720288042238214,2.704760345915988,2.6875487536470573,2.6898003547925873,2.6821953871299984,2.6844856751124193,2.6599322196176205,2.6586691621288066,2.6468281942326577,2.628342342545019,2.6160459118805144,2.608867964453964,2.602264671288619,2.600280982156802,2.5976051543021503,2.6061995999484493,2.6019568932144104
godotengine,3.43950138108317,3.433149966547855,3.450542530928034,3.4261990419461297,3.420060821161702,3.4119455625914754,3.4249479141107315,3.433044080290613,3.416472643756931,3.4160192782216625,3.409886407005266,3.4094320121396806,3.3900598387887073,3.3843688119939452,3.4231288681005707,3.4336792590933083,3.429308760025221,3.4197379760438036,3.418130954197317,3.4065097822567956,3.409470551611313,3.4164676428742786,3.427522983744059,3.4470958576336517,3.4704333662805125,3.510161143336455,3.529892027706668
aws,1.8983090122797845,1.9582773317062032,1.9964372236989765,2.0347607009366686,2.0879603961611344,2.1167925867380806,2.1492705595092585,2.181878318361629,2.2231157958465104,2.2539395719576163,2.278185000469613,2.328858187806794,2.364665565039374,2.3703238603207923,2.3754963917076504,2.3723600797897495,2.3968468267651586,2.4295766690646374,2.454901260713955,2.4659274607641404,2.473104894181118,2.4902873886265144,2.4958643900127937,2.5076883937144268,2.5478332102782755,2.582438734452573,2.5940978496529006
NixOS,4.658068902340968,4.668354281502311,4.677098333682972,4.663362677862237,4.689497412502369,4.691391268267521,4.759303220148069,4.7714917761513025,4.816822520405484,4.862413582842493,4.909537631278201,4.9362088895724305,4.952172704197029,5.022358454115066,5.027938596320735,5.009575372945346,5.037381129065943,5.098237165989868,5.118076520723044,5.123375804977321,5.156993613281614,5.184105543239868,5.227930739478041,5.231087943915607,5.263561083234745,5.303607183573061,5.3314131525242825
huggingface,2.0282235115264777,2.126510697756306,2.221542152729537,2.343634393330169,2.4456044480550485,2.4725483287214143,2.485445327418147,2.4963413500390543,2.544698318433885,2.5802471351486225,2.6197264602114703,2.6472036327150916,2.649486545294791,2.682977319935,2.6973361572309456,2.7147044642986025,2.711480481303405,2.721264544441766,2.73133894078265,2.7287264906244744,2.7978104434912323,2.837283867514449,2.872101143836707,2.9206928353749944,2.949781720867274,2.986622064382133,3.0312866953793023
denoland,1.9181975940093576,1.9558553650870611,1.9940720874427136,2.0094254642076486,2.049877915671758,2.077389555182856,2.104333484130973,2.108187602538491,2.0950947919746423,2.1120859929045306,2.1209910435199584,2.1274230229955498,2.1116867019843255,2.120215565489797,2.119333018655048,2.1236561578114146,2.105133590463697,2.0933015842504714,2.0822137056101706,2.0666695264510504,2.0610784771652506,2.053763383291181,2.0498698193214433,2.0458314013001213,2.0596913092707423,2.0650482409929145,2.0803035278677395
symfony,3.392168756297038,3.424840168923272,3.458683482479992,3.4773234048037294,3.470468617106281,3.48629339001333,3.4904079411857647,3.487185543154722,3.4906115430665423,3.495043728922208,3.503654274804977,3.4952281233379283,3.4950831460000145,3.5010349553958555,3.505916367645751,3.5176441052034124,3.51900704833542,3.5355427934713433,3.5193103721539245,3.520417747692755,3.5314459025552734,3.530883790205136,3.523098680548037,3.512470621365741,3.5462582530931455,3.5376341981087043,3.547191221440222
containers,1.4498263809338232,1.4440670187571687,1.4409640248423916,1.422108147598851,1.4553525166229813,1.4692010482491886,1.47774529139374,1.4850665645315702,1.4926125562630008,1.5061238697754735,1.5208755377740901,1.5207371313366131,1.5158837108494825,1.5112631116830875,1.5345796794239428,1.5370616741897754,1.539449247134597,1.5286199966471596,1.5306461833819345,1.5274517274317234,1.5428814513843014,1.5452869046788726,1.5378790862133054,1.5472965052745284,1.5521218435949973,1.5728051790976219,1.5895822804489974
kubernetes,2.2689797221853483,2.2721915475957832,2.287937935535012,2.279471012376436,2.2772484230387278,2.2851795972232445,2.272825793415402,2.272589464907597,2.277582487442058,2.2836783687568056,2.2937564715302843,2.2789816151331435,2.275773849575941,2.2767413601588107,2.2813914814770753,2.28374243221018,2.265764090190957,2.262298754138143,2.2384978581546866,2.2334759990234834,2.223203150304438,2.2203131253478414,2.204854622411294,2.221284435249835,2.219323441211537,2.2214862327688705,2.221283959446734
tgstation,2.56572403273176,2.562757979428417,2.575544377664463,2.556241801447987,2.54403733291747,2.523912249702957,2.5320210687316838,2.53464298271109,2.537207291218868,2.5360603206681462,2.5366416848521585,2.529483403603468,2.5240582447000897,2.513763711300469,2.5186936955110273,2.5174917780972965,2.5254086260499973,2.5011085077295845,2.506329106131217,2.505053038059702,2.5101717348701618,2.5169512680751076,2.537131053312849,2.5469424186733076,2.5591275637963458,2.5665175298029537,2.5672582808896647
neovim,1.8758127212873839,1.8477751978299222,1.8763914371646382,1.8610722773579988,1.8819936093879923,1.8926827222162146,1.901139001070601,1.9008703647647291,1.8926304483155694,1.9065989148800029,1.9167734659278914,1.9150399881539788,1.9048122642783913,1.9075101868664768,1.9114503244338832,1.9138630635744023,1.8930653455510658,1.8945193767013806,1.8856316528440116,1.8685951927409363,1.870270280359883,1.881754164488909,1.9020301656341725,1.9064760395925449,1.9142190202738745,1.9190689131099432,1.9228541634523952
spack,2.0998903020190496,2.1079128022222613,2.103714838470623,2.127771181814457,2.1344968943322766,2.1471671038795614,2.176832047189152,2.2006049195457766,2.219050871394842,2.2239727729578322,2.2291204310857498,2.240177200631571,2.258518968170355,2.293752411231627,2.2981637201393808,2.324608406262577,2.3099485921449734,2.3061573167970906,2.2856318577603254,2.2785751545692046,2.2787504212893435,2.3158906418027154,2.3539276740340433,2.339749183073498,2.3370419146795296,2.3769304359063237,2.377364223552328
electron,3.0917933421525867,3.0788904873337963,3.061857268792497,3.0376401073597776,3.021491689960092,3.01219468889036,3.009053605400922,2.999459858425092,2.981485923540852,2.9784934707821984,2.9748198272689725,2.9626897688035667,2.9392452806439464,2.9262149529725145,2.916091964813461,2.9183496216289955,2.8906736527461083,2.8750743566609156,2.873423544794535,2.8561054448175387,2.851960835964136,2.837283867514449,2.8220468152918463,2.812727852806187,2.8132988489352067,2.8107910540611045,2.830667502023532
backstage,1.1927608935284075,1.2166456149053655,1.2625209141264921,1.3048989096109707,1.327479765957772,1.349130675093825,1.3675710201011102,1.3866194081066745,1.4482826667397297,1.491638428846345,1.5444769868971182,1.5673370382315457,1.5963719189669106,1.6203206218726405,1.6744756190846752,1.6878204211881074,1.7159950431920055,1.7756245628614635,1.8273108487954928,1.8666027340852245,1.8939007954839067,1.932228028443256,1.9633602878215346,2.0123886413186156,2.085238134444348,2.106543649299967,2.1496668723827907
cilium,1.460992188569789,1.4633508960211576,1.4789357916734276,1.4701476988808824,1.4788698152237933,1.484593944325151,1.4928744851237339,1.5099150292564072,1.5194576014928978,1.537326033865983,1.5562244838129953,1.5603823717222713,1.5574846130244646,1.561625802767808,1.566103241607558,1.557352082642303,1.5528037124005547,1.5485238951452698,1.5437396893113653,1.551288705451232,1.5664354918857453,1.585540156204158,1.5800566467690245,1.60570484339312,1.636669937704089,1.6299860366234686,1.6401157119832028
oppia,1.8278910449964236,1.825294880434328,1.8248516445450296,1.8200566064840427,1.8418399342314173,1.860256282454465,1.8555329180581421,1.8580539340794298,1.8637860088918639,1.8650520306069929,1.8715890174423913,1.8509467512937952,1.828345466802278,1.8275864159823216,1.8221599155136476,1.8308835276663615,1.8273415120369776,1.8149725658192826,1.8008818701607974,1.798247637169696,1.7985092716620528,1.8008123021225138,1.7863663623949337,1.7897202387760989,1.7867517352680442,1.781102225279034,1.7801675625426119
nrwl,1.4582037256054865,1.4715863791180124,1.4950971560616848,1.4701476988808824,1.4684351473923591,1.4820326676647027,1.5179603966876278,1.5198103518507136,1.512154491579412,1.520555825877881,1.5326940762709285,1.5113501080031684,1.4902412357002741,1.5066523433347783,1.5345796794239428,1.5415797652443706,1.539449247134597,1.5463173494988272,1.5784427749450136,1.5728332559776774,1.5940903158922959,1.6086565880731079,1.6342157427201132,1.6673315559844264,1.6812943494540766,1.7221471055247224,1.7490417193238428
scipy,2.640643666066328,2.6265377051907066,2.6302085607410564,2.600192106458265,2.6225926550160583,2.6131655480759974,2.598964385443065,2.6007807762104025,2.5985831141605824,2.5966892500858307,2.6000184359080443,2.581646148274425,2.574004661610658,2.5616048420637973,2.5606494962979767,2.554255089440023,2.5444195153478395,2.5440915818775554,2.526712263691417,2.5286782631324547,2.523563906735875,2.53021530607968,2.5486080707752556,2.558317641911102,2.592816119187461,2.6061995999484493,2.622316758916189
project-chip,1.003135141474996,1.0,1.015225231557625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.017236227927028,1.0268394592566938,1.0387371132443655,1.059976375461375,1.0972174251345788,1.12655009337407,1.1417071592477344
ziglang,1.5108473133095819,1.5206381774676379,1.5511414279768057,1.5825739905884495,1.5893176179390616,1.598148061554887,1.6020679245700444,1.6005047793998886,1.606046860420927,1.6107411945361583,1.6098128067207242,1.6384865117847676,1.6348761418511526,1.6493407817994628,1.6635538655615123,1.6703829534992416,1.6774460058629868,1.6935949301013684,1.7142536862021445,1.72247726594486,1.7315505094503005,1.7323946415772014,1.7403333085043866,1.7380224367984638,1.759170418844409,1.781102225279034,1.7821047223627735
apache,1.2608306422863869,1.2603072989396433,1.2710699522547442,1.2435441721951506,1.2370759267591354,1.2443604554654943,1.2542009353154728,1.256665605367826,1.260563743528932,1.282995108568505,1.3042961313304677,1.3013978403870998,1.2862096879256024,1.2884531712136835,1.2848658177448562,1.2873975191813996,1.2814061394230412,1.2815150926618857,1.2824820833849329,1.2760947604924442,1.2762624068578141,1.285559988420693,1.2996521438632027,1.3089930886354368,1.3202393405822348,1.3353304006612512,1.3892255975728705
scikit-learn,4.009186621432502,4.019430723965392,4.005718289818239,3.975857549574963,3.9707505694650616,3.959676280503871,3.953947759953459,3.9698977058994864,3.956673983592801,3.9512289935393823,3.941454421558731,3.942447912126086,3.9555768628870096,3.9554876623461133,3.950649786080306,3.9479080545665606,3.946230409476973,3.9505579990737183,3.951823050472366,3.9618566911418838,3.984510298052798,4.009091197296412,4.018550405242042,4.043004557321956,4.058160376777234,4.051153004139276,4.0821625492799924
laravel,4.665443201160499,4.663509847495927,4.665171202628987,4.645745828224276,4.646871830414132,4.628897990300297,4.605746129603785,4.5944203663955125,4.576271439397726,4.576519714630395,4.574240774157365,4.566076131368841,4.543807161770484,4.533195098820978,4.514707476729731,4.508341437163332,4.4906601839504345,4.495403051643688,4.507998023671986,4.515396809556648,4.515929584066759,4.530530533485942,4.542662874342812,4.546328695121676,4.549639139714188,4.55996423833108,4.576410005579724
ethereum,1.356470718861256,1.3518534285635102,1.3777697229513206,1.4032654764332169,1.4422259499239487,1.4743387520755475,1.505437566199089,1.5198103518507136,1.5989039054327376,1.6457756418544773,1.6990338009381571,1.7483719828471944,1.7372013809773506,1.8020039819867537,1.8763928744442104,1.8870874625434528,1.933588520448539,1.9605864050550181,2.019064990678313,2.060984828360342,2.0873251086438476,2.1057694242661666,2.1617132302880515,2.2142028322992813,2.2595380467935184,2.288863531261924,2.36737287523824
ant-design,3.5862544427589778,3.59892411899247,3.607094040709106,3.6068922894015496,3.6179050716846834,3.6367861553751704,3.634167504678836,3.6236756572654447,3.6191966348134152,3.6218989393189767,3.6257388771986094,3.619121329284447,3.6299619382090604,3.6196969543270785,3.6202759220563654,3.6197939102308996,3.5961685556320395,3.5934909752800586,3.5857676434675567,3.5787235888627196,3.5776587715378967,3.5830687278369004,3.578838958017515,3.5755192552949806,3.5823862743790174,3.579716337174111,3.5791165683543578
rails,4.669125139822735,4.650156611140254,4.625551431983847,4.5864428480306625,4.582637796232449,4.578173846230799,4.5646754514389,4.56732389505526,4.540505437246651,4.5334396224159645,4.518567446001219,4.516291393602443,4.503985472623472,4.4861209756951,4.487188281969969,4.489270792620568,4.474910530646687,4.483969344748502,4.490610810956837,4.4849176488735045,4.474555953705428,4.462472994379988,4.4682374447500335,4.462497070643376,4.451599128133424,4.450182574789515,4.465899821563012
vectordotdev,1.1477202521174068,1.1517131067175161,1.1555159527606347,1.1496675738608888,1.1530357732988863,1.1645924313187503,1.1731119270976222,1.1630567784983763,1.1738537492444343,1.1822044904244677,1.1926208679687929,1.1933099496515283,1.1813216004638862,1.1946476434443778,1.1971307376724833,1.207066064879646,1.1922742898836034,1.1810355828524008,1.1714475820505776,1.1608301612404843,1.154828919305278,1.1536348560651006,1.1526969294921319,1.1656678559730926,1.1714492175344793,1.1815056607056331,1.2005795504849963
gatsbyjs,6.0859124008900185,6.117158863021469,6.117936295861037,6.085658279206706,6.057864860945175,6.01697867061897,5.993465382035821,5.972867533542785,5.943333907891095,5.9313319128341515,5.915286240797069,5.902049576641497,5.878727669004444,5.871690351382394,5.841628066635612,5.84660995831347,5.812509769158069,5.787240103682178,5.75473187753048,5.736250521834713,5.725300950409358,5.708084410522233,5.68881259382389,5.677899251186626,5.665606766400855,5.64832165720281,5.639208561742695
