Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
Azure,7.030083017082194,6.9555219427564525,8.241144072535615,6.662946731175853,7.37881412710113,8.165793620575396,7.666993099703165,7.3808097849394985,7.465224981838308,8.1763487190741,6.259788118005565,7.911576690558281,7.620139449049441,7.2917612091494295,7.885253875079499,8.973756950282715,8.479372703652533,7.625089550416372,7.223923155013812,7.683526769569479,8.535763651323085,8.87700335941667,8.445399436596865,7.102827569730811,8.407168795940791,8.463898457503074,8.827363739584422
MicrosoftDocs,1.125802485647546,1.1384132751397635,1.2649679872136566,1.2052037723174402,1.3054723882664216,1.4882133581687165,1.027748085717583,1.297132333676286,1.3077649594052483,6.033466921617056,1.3521474108282217,1.3502069877081988,1.4209874331671906,1.9026354006202992,1.6800179866304443,1.5325612938385171,1.3096723493558458,2.451673120412303,1.805109502078405,1.4441065930449155,1.611983776177472,1.5050670533661954,1.9224468880590888,2.047068515500217,2.259980444832312,2.1141637988437996,2.819007995636515
ArduPilot,7.078589762593191,5.8629652731178625,7.991032229934489,7.954253202093249,7.794297013499402,4.485460454469999,6.562185649284905,7.283945753311096,7.45715145607395,8.539099801709712,7.9292051350218475,6.949878022233889,7.3922964243673395,7.973086415023907,6.787007224542948,6.264486989306883,6.7244681538338185,7.732818096038337,6.031521362233642,7.766304564776897,8.031442788617207,6.406852530595033,8.657639038068577,8.086239514267428,6.921292066989981,7.6523467453836105,8.360782204963847
systemd,5.4775990782256745,6.041662923948511,4.0568342763276455,4.332702758156934,6.446003116131815,4.0692432282015965,5.751917929329282,6.862311028466598,4.7032332979078,7.057031583275232,5.184048860535463,4.7474025432505496,5.006363177448216,5.984680107182447,5.854727269185902,6.261394702486474,6.08955675234968,6.178536986156801,6.784167650013265,5.013642412109125,5.918919482230961,6.790349070610296,6.549818880393838,6.127476201096211,5.8523242713993655,6.135364026331786,7.686336255803466
bitnami,1.196998054006198,1.1111199644534975,1.7634716068325826,1.110997670378525,2.0744568467439626,1.0910177796092018,1.1748366106344104,1.1919985058137463,2.141468672413268,7.493915841048161,1.1945529049528794,1.6345484336314948,1.1195043149905355,1.9359827002837027,2.659949747911293,2.6431555877194564,2.836404638707081,4.215598928858453,3.1820533083238396,2.4899422634921513,2.9705800521068877,4.207494137354196,2.478833700824259,3.3176415936965404,3.7525409479612355,3.347713443532188,5.3437404843978396
appsmithorg,7.115295229405977,5.718342053186774,7.97700134407543,7.039041241146146,6.601499175626724,6.9408661618792875,8.106191513568312,6.827571870373119,6.753411402877482,7.817273311354514,7.234116767165175,7.4292183079231116,7.320161081281482,6.356880927451553,7.191651798276796,8.069169962811788,7.063524532395614,8.118340342723862,7.369797607877242,8.300910475256682,8.248190892959403,8.521112923683628,9.108495776471548,8.255619765854984,8.540546328891073,8.499269618189656,9.044556538678018
go-gitea,6.773137841570442,5.725403263331606,5.225108417780317,6.685656582980696,6.930209257800648,7.018291455420096,5.420142917778368,6.440718508946608,6.540909169515095,7.201139593025595,6.036676436609966,5.048847275954196,5.606950248809869,6.3764761771707645,6.811073573682508,6.224615665767795,6.096894187087745,6.858400880106326,6.841184118432678,6.9934116162140665,7.256133197211468,7.203085997504709,7.118078791111965,7.001339900012797,6.810301794298958,6.382564077129521,6.483749880292822
Homebrew,4.415353161497525,3.8314182334541917,2.5031866990755787,4.173150455460091,2.4178258508849506,3.0577417641371225,2.088046214895111,3.0830575687948585,2.6861802316259,4.696995100394888,1.0378837886012489,3.7536983737576755,1.1681303483985974,1.061393675863855,2.8961913075033054,3.3484066638160725,2.9822090104092496,4.751316245526857,2.9562477531193716,1.244256475749594,1.6253213637294344,2.784504872336629,3.0793361783241675,4.975900482364812,4.085824683561455,4.386112106056001,2.9602683733961457
tachiyomiorg,7.813209251769453,7.449270741994993,6.907883316026326,8.217252223367836,8.091513774625117,7.012944587375401,5.077244870920138,5.973609299380195,5.420951476125747,7.613877487606183,5.145751026471002,5.40794637160143,4.766272549861277,6.758744396204727,7.832278280666604,7.815677526008833,8.052264748827508,8.758242273646616,7.175171696108075,7.827936875993401,7.94358988907619,7.170729105075106,7.887602806079276,7.531754139771704,7.300599815410135,7.826955693251654,8.712298276833623
zulip,4.521569048685539,2.401836415189737,1.7884483599680134,2.7916701092455227,3.713860581184383,5.049798737683563,7.250495912272525,5.6996035379914405,4.298234811218791,7.049743636071246,2.145372209133183,2.3285674309978406,3.253780020780045,2.813629458402174,3.6013519493959087,3.55160912244293,3.591384721051849,4.478705317514742,1.7405235313094476,2.459652472200557,2.5735784122599332,3.4925336130664,2.073784656089747,2.1847935303645305,2.470579145682925,2.136644116239394,2.4152722125485884
trinodb,9.100636538261382,7.215287781118281,6.98980986391556,8.855708257107436,8.471944689635148,7.656857271744264,8.826235514714838,8.68737509594941,7.82701626560562,9.698622724370155,9.551958767657474,7.728011654002383,7.322325689133631,7.151490432423553,8.834719660473478,7.587432792089688,7.252737767174836,8.229026204532456,6.223371393233372,6.312749931359698,7.594192097529636,7.476837149617006,8.327309296561895,7.113943020909555,8.325512763744978,7.812990671236825,8.162241315616122
ray-project,6.25705557152156,7.260251300023091,8.331208434116075,7.707300787005923,7.13951768086405,7.91360310876599,8.243647471514862,8.034509477046669,7.093200457600454,8.8474756580171,7.728334886782251,6.795237067643124,7.428529112096067,6.397387893280046,8.053533766634496,7.277633061635857,7.754661894760628,7.76977777761998,6.058721629782074,7.544305600681293,8.021605503807665,6.899432330976585,7.5597766839830065,7.51721894629044,7.5257118019180815,8.202164318019921,8.460170823842216
open-telemetry,7.447263028085004,7.221029124539692,7.640151909789774,7.302009780505496,7.827178247421979,6.71529123187508,8.7113666903037,10.0,8.808666880993178,8.712815911179398,6.646752371042844,5.042106682349972,3.970536954010835,4.985149856543108,6.945011103037369,5.901985892738243,7.670949228143744,7.256777717126522,5.1651449291294025,5.091952132722033,6.117951808752985,7.049741387844011,7.86826850248791,6.026171153780398,6.761969578393855,6.715907869250957,7.4541334790064555
CleverRaven,5.442956137181215,4.545664319685854,5.439122481916345,6.176548294512717,4.4036933567842595,4.882108917570118,5.512237634227947,5.44181930374571,6.745541566724406,6.404965159637583,5.884314641136641,5.6825656429857085,5.194977448034097,4.925851874685369,6.090315730283921,6.794134542933224,6.423937368614363,5.576907539013416,5.680916403325657,6.046236722279291,6.700077377268901,6.555002045342384,6.941603594055851,6.942743925474741,6.632178583158082,6.27778956387336,7.154903433525347
quarkusio,4.128259608782054,3.789789341008995,5.506674287526805,5.07214322714528,4.870147198679095,4.125159899148002,5.002691722869902,4.872508118882946,4.677603459011127,6.815552052995675,3.6703319150967912,4.448033476812219,4.197820490866483,3.9044802277316477,5.109855510623725,5.727442937066114,4.947933685375517,4.6369189636243595,3.7155435197568427,4.505545719056679,4.1634263506824,4.737033611662641,5.937489361200775,4.648710304287853,4.682792505135728,4.522386152526844,5.853548151479573
SerenityOS,6.201039638733132,3.479007559972461,5.574766350001354,4.799335998725731,5.886118061450788,6.11167748767733,5.53297350003158,6.925748674719792,6.978432293509262,7.58874313810911,6.192205543656963,6.128384948686056,5.8180445769873,5.850806852541966,6.252392370983286,7.695012130706986,7.359968351081398,6.170320098395012,7.790868514848436,6.35787406503512,6.240865604027443,8.674954624222416,9.044156663458333,4.130452621768805,6.567227998306621,7.103544769470397,8.278619927770768
conda-forge,7.083888938768139,7.70436500831696,9.847473500876141,3.428344461481515,9.189106833756792,6.51467008330361,4.212650073030555,2.6264626430154676,7.193363032000756,10.0,8.308038426030366,1.849418057354156,10.0,5.9701173585274745,10.0,6.196409326843603,10.0,8.196180969203544,10.0,4.075815226219678,7.877993347386377,5.07461280166207,7.188903867709924,9.566990965410431,9.887554539962505,10.0,8.57912456221003
argoproj,8.002684745706935,7.195033254501572,8.338870569792451,7.952183125072246,7.580026581727216,6.4577052026905255,6.456945327427601,6.864506299980082,7.139769555720502,9.308932144007622,7.099581349750814,7.418778890569074,6.605237683768414,7.5556834493685745,9.026318107798899,8.392130439905262,8.698650287723847,7.385453682113514,6.909858878363398,7.863108653512596,7.944647456140157,7.192330101411413,9.474876892007922,8.458233190480192,8.733366546882067,8.250932405631563,8.719369203995008
azerothcore,9.820012414767058,4.106105841164393,4.287765900141632,5.0270490009109094,6.0575801650378045,5.773441333370053,6.26090247915754,6.556693823404243,6.439676001932827,8.435663745171379,7.311518986196515,7.938630098784466,5.934733268292029,7.138937276761792,7.3816253105024465,7.267283232921714,6.774097223980952,7.463432125269804,6.997412865276273,6.917537542471168,6.737697171179901,9.077107224331476,9.072125781742518,9.294841385513577,9.275787941053956,8.450551311154758,7.325083357284947
dotnet,6.657283103837411,6.2774013740029675,6.8518089348770985,6.280119301618353,6.709329147281713,6.356387008932817,6.972841308092923,6.722885073746004,7.136755254462424,7.577451694233188,6.3757978365148125,6.034912816894152,6.506509753680586,6.255571143644455,6.069575310252682,6.421015474847846,5.183312410603459,6.538974985844726,5.266713639108649,6.467173625100171,6.735536612647598,5.936310186350984,6.830004554801809,6.780221292160043,6.149529321450465,6.773368400712545,8.08822374964112
ansible,1.0034230247919238,1.0,1.4106447044785544,1.5791479857759247,1.0991290639089415,1.2354377802742087,1.0029301449070518,2.088030077223113,1.0288828620387585,3.9022556662053463,1.4032978298428733,1.0980176744667325,2.2018501753319573,2.299315850470817,1.5220943559441849,1.2120596622599926,1.0,1.895677891419476,1.0,1.3192055742611513,1.701794530421749,1.0865589554891946,1.1766712565384567,1.3941497731336747,1.613042379077183,1.7356966085024503,1.8232388541399218
openhab,6.4378028880095215,5.642033113096257,7.728097547329957,5.603776238639063,6.6482756278086255,6.430258760298926,8.223842672793626,7.595479726634816,6.686314861064173,5.844965053091604,7.232571527107177,6.4727775510183685,6.80787487383732,7.481924797974709,8.09938228265636,5.386109850226855,5.912782430504143,6.3909963209530645,6.631433219974088,4.880177443976298,6.286383800689057,6.977585807195355,6.492726407878897,6.196986762334109,7.134242767451627,8.097889434394876,7.9702248646553615
renovatebot,4.968415180118349,4.346567031420371,5.301498234784698,7.341161125607065,6.24629054053016,4.763561931116987,7.0499754533737224,5.487347331068459,4.4055541536844345,6.757154044196726,6.624064004747773,7.201523752565807,5.954742810648997,6.526380367100035,6.8178579870720615,6.730636854158565,6.803574982244442,7.625089550416372,6.592539794186415,7.284026059395317,7.551746026701652,7.007812674655105,7.724940827364215,7.539906495015782,6.890531153139123,7.0422598965208,7.741159782697104
PowerShell,7.098544642827798,7.6690444013595,4.8099996457185705,5.881347850169285,5.8116472521019595,5.844976484504121,7.127145389413378,5.106488582322537,7.389386874633865,5.634761894883416,5.239514514944527,3.8527329987370025,4.320416932863728,5.2060716348612095,7.189186895904936,4.2297113990968995,6.64287726727381,5.742492777084452,6.1914194277499215,5.081905878515421,4.771551954039857,6.095415783812452,5.162555008314232,6.188045563785816,5.8427225379811265,5.622295024476224,4.464329593515764
vitejs,1.6369225388347703,2.3294103882190758,4.198560027033562,5.546721367248094,5.900304057122965,5.024344898301782,4.910554921045965,5.184422380647072,5.549770719080825,8.179169915794912,5.767813526493387,4.660832783453981,5.376687847806499,5.349635307416327,5.100750691625572,5.262930654902405,5.074383971233556,6.116207105558074,4.840551799056689,5.9221011849324245,5.803600477744371,6.848016785684452,6.18886544283497,7.238083128866383,6.9198327380632705,5.7518310201113865,6.054199105578808
opencv,7.479591180292831,6.204873765891748,6.90500256143006,7.2886486367681105,4.161482836540914,5.500254348851512,6.93578279128288,6.740198364534873,5.5800983731209435,7.460376455900764,7.164283562161316,5.071060631291829,7.538583156917173,7.748247376254943,7.103181623964559,6.352107999543048,6.937484408010911,8.868668370255559,7.395816534437238,7.117046634551501,6.432317587463854,7.102262445252023,8.075061885268173,6.2502086439367455,7.785627815929562,5.686093229464091,5.45116053675424
void-linux,4.963449244852686,6.663619358438787,5.8156007500630125,5.213500289016648,7.0279355810474975,6.007471426282555,5.678224640546363,8.11641479787535,6.499181313970875,8.826920490991418,7.093179962960698,7.5111930234129485,6.9404390387585435,6.812832782579131,7.826696653080109,8.300798439127973,7.137242740115481,6.910475707921538,5.31117057218669,6.289990995002381,6.28880738030264,6.478182715421349,6.671875240750402,7.1440982006555895,7.811274539928706,7.431196600816927,6.5826214173328434
sourcegraph,8.356646165293835,7.0289094011049595,8.463496665584529,8.07831640583898,8.85724905797219,8.395024409832853,9.1982139296294,8.247039127232242,9.069302989233769,9.549933825117938,8.501983874520976,7.74416228743977,7.030949989774651,7.989115801207077,8.314114933707684,6.103038646547613,5.877791646148871,7.116840167822715,5.573430325059371,7.8311062764623065,8.76994854873791,7.986858890453859,9.062824962217993,9.33563433371467,9.130113832500319,8.992092461982951,9.051051712446322
cypress-io,4.811889825856113,3.986022658487809,6.498139204179668,4.72095874996721,5.889162254979835,6.721311530653074,8.117595392511156,7.378645711586764,8.210350248315695,8.77126933828765,6.948632949474114,7.923761487412721,6.727446276784397,6.001536494142961,8.297128608017385,8.561767805690373,6.415838401048957,5.865941495857301,5.097115186335432,7.369501335172517,6.5162655569041465,6.252865730155341,6.541544655727027,6.3692043004609005,6.481635659412377,5.600795431155595,6.726391834365346
kubevirt,3.0491990030186504,3.4221940757825022,3.4257399754397535,3.057327225370572,4.545466990081865,4.662162242293901,3.483864720203373,5.9904563799031925,3.1391061100858697,3.544137567048205,3.034589558200296,4.774726991301259,2.2128628153706082,4.415997961146729,5.1314817954612755,4.664179701189127,2.946264640858799,4.540764959714984,4.846590916658798,4.412241289712052,4.6714569515553475,5.738294387872555,6.573363462017172,7.200759905375843,5.817647080384934,7.9097139772243,6.738137370093478
tensorflow,4.470231494794199,3.0006362508432507,3.867692427724352,4.0754144870153635,4.351429391675341,3.8996239803912003,4.423949794768311,4.630432075473699,4.401692789418798,6.644204940921849,2.140825797889198,2.3139936875289973,2.041191085886137,3.2340734568069176,3.6828204723530984,3.9910706848676654,2.9908732430224196,4.839403942589987,3.813046513795912,3.1377826995424125,3.4779044212865866,3.432871054560552,3.0360576721513124,2.6382134508354156,3.938413974690279,4.179008246196295,4.947303551630178
rust-lang,6.384623583743197,6.3195814632384915,6.95345177188014,6.53089176899158,6.748603563336314,5.99058593407713,7.522180465894612,6.889118517665598,7.0404544361762875,7.825000082571774,7.401653118944989,5.898511815026227,6.078649456771937,6.151188988691694,7.327262851253453,6.352611724053975,6.4699614482121515,6.751649906771732,5.743177801801843,6.341344803276702,6.816104060009871,6.720491734527522,7.364383975003428,6.805416883329142,6.43399642586706,6.062156596569281,6.7322690141601855
DataDog,9.244651818123343,9.956582800345181,7.117422081901164,7.220922153067235,9.820790898821794,10.0,8.666683941598874,7.951682007303484,8.557709559265405,9.356040960217504,9.417322477655551,5.107464418229766,6.367762662996747,7.99992205363818,8.928797239929365,9.276259021778735,8.351651492617757,10.0,3.5044250897965057,6.578491459953126,5.337025584898072,7.855166702244529,8.369047897552404,5.644236519594073,8.730612287921325,7.251671109627243,9.489530307248188
home-assistant,6.226301234819415,5.5443608866986365,6.051426478722787,6.125517816068659,5.816128178437896,5.951103940976761,7.02432823185617,5.643769453235655,6.4969217400356785,7.2826832165893425,6.660374012335276,5.716776176526828,5.848925424325556,5.895272810978038,6.859213409786174,6.355632708620538,6.086617917371284,6.322506851927266,6.057615112213885,6.834325180684067,5.993660683728583,5.8734261781232,7.397793712538606,7.1491015228245285,6.4554237766803055,6.847945496879209,7.526692151901018
matplotlib,4.653319268449849,4.403298462758535,5.17271623260702,5.1507912788420835,3.6961241162190053,5.169796104333179,5.741910680620188,4.724992421576507,4.09408353866314,6.193131621495242,3.7487452366586633,4.209516219213292,3.539519004741774,3.612930959319222,6.487990650969529,3.875084035707653,4.898443908782548,5.020155901024469,4.44329439286163,2.837837652482385,5.461738979270165,3.0148790185260412,3.8573062884385836,4.169225908588642,3.7459711727597855,3.534993558908329,5.1724896683846975
godotengine,5.6512174403128705,4.554094853057274,6.084153021685595,5.582434996085916,5.5543552988491065,5.714866266836828,6.6363525672826755,5.329282126209108,5.554704730634254,7.507753765040161,6.595062271861438,5.873840339434128,5.1963756972703115,5.563656129146592,5.631054261734285,5.805273264408923,5.882440804568435,5.977553386756262,5.255180242090455,6.110021339256099,5.994531541226008,6.340451734591228,6.144584972096547,5.570053842844224,5.347317536518106,6.259617141098932,6.690941957807546
aws,7.841072700447956,6.967783454577732,6.309510676076162,5.02744683466624,6.016232946384069,5.244748984023854,6.930643586300844,6.627286751658678,7.948710421285194,7.396945945652579,6.477979282936061,6.11775855936678,6.172699655468816,7.14565676998328,7.569881658227662,7.266485955950642,6.966933417204931,6.87583635770339,6.174808003491311,6.0268965817847,4.989219863477768,6.731817776591801,6.208242593422083,5.767203155021425,6.625889241429354,4.6462129647865265,5.824024005199365
